place_name,user,rating,time,text
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nguyễn Phương Uyên,5 sao,một tuần trước,Bữa ăn ngon dịch vụ tốt các bạn nhân viên nhiệt tình nên rất hài lòng với bữa ăn này
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hào Trần Tấn,5 sao,một tuần trước,"Không gian ấm cúng sang trọng , đồ ăn ngon , nhân viên nhiệt tình chu đáo .
Giá cả hợp lí"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",VIỆT PHAN BẢO,5 sao,3 tháng trước,"Đồ ăn ngon đó nhee, giá cả quá ư là hợp lý luôn:33"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hồ Trương Quốc Huy,5 sao,một tuần trước,"Đồ ăn ngon, phục vụ nhiệt tình, thân thiện, không gian rất thoải mái và riêng tư, cuối buổi còn được tặng quà ảnh kỷ niệm. Sẽ ghé lại vào tương lai."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Phương Trang HN.,5 sao,2 tháng trước,"Đồ ăn ngon đó nhee, giá cả quá ư là hợp lý luôn:33"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hân Ngọc,5 sao,một tháng trước,"Quán có không gian rộng rãi thoải mái
Đồ ăn ngon và vừa miệng
Lần sau sẽ quay lại nữa ạ"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Huyền Nguyễn Thị,5 sao,một tháng trước,"Đồ ăn ngon, nhân viên phục vụ nhiệt tình, sẽ quay lại."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Thuong Nguyen,5 sao,4 tháng trước,"Đồ ăn nêm nếm vừa vặn, cực kì ngon luôn ạ!!! Trang trí siêu xinh, giá cả phải chăng, nhân viên tận tình từ ngoài cổng luôn ạ!!! Nhân viên phục vụ nhiệt tình, còn được tặng rửa ngay tấm ảnh kỉ niệm thiệt đáng iuu và siêu đáng iuuu luôn ạ!!! 10 điểm không có nhưng ạ!!! ❤️"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tuấn Đặng Thanh,1 sao,3 tháng trước,"Chất lượng món ăn: 1*
Không gian: 2*
Phục vụ: 2* …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",zi dy,5 sao,một tháng trước,"Đồ ăn ngon , nhân viên nhiệt tình rcm mọi người nên ghé nhoo 🩷 …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Trúc Lê,5 sao,một tháng trước,"Quán ấm cúng đồ ăn ngon lém, tổ chức sinh nhật hoặc kỉ niệm ở đây cũng riêng tư nữa 🥰 …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Thanhtruc NL,1 sao,2 tháng trước,Ai đang có ý định tổ chức sinh nhật hay những dịp quan trọng ở đây thì suy nghĩ nha ! ( Tiền mất còn rước bực thêm ) …
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Bacgau Shop,5 sao,4 tháng trước,"nhân viên dễ thương , có chụp ảnh cho khách . phục vụ oke . không gian ở quán đẹp và thoải mái"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tùng Võ Sơn,5 sao,3 tháng trước,"Đồ ăn ngon, hợp khẩu vị
Không gian sang trọng, lãng mạng
Các bạn nhân viên nhỏ nhẹ, lịch sự."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Dinh Nhu Nhu,5 sao,2 tháng trước,"Mình đã quay lại nhiều lần và chất lượng không thay đổi, thức ăn ngon và chỉnh chu. Nhân viên nhiệt tình 🥰 …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tùng Sơn,5 sao,3 tháng trước,"1 buổi tối kỷ niệm tuyệt vời với vợ chồng tôi.
12 năm rồi tôi mới có 1 bữa ăn lãng mạng như vậy.
Giá cả phải chăng. Đồ ăn ngon hợp vị. Không gian buổi tối cực lãng mạng, thanh …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nhien An,5 sao,2 tháng trước,"Đồ ăn rất ngon nhân viên nhiệt tình dễ thương, nhà hàng trang trí rất đẹp và hỗ trợ khách đổi giờ hết mình"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nhi Nguyễn,5 sao,2 tuần trước,"Quán ấm cúng đồ ăn ngon lắm ạ , tổ chức sinh nhật hoặc kỉ niệm ở đây cũng riêng tư nữa 😍😍 …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Trung Võ,5 sao,một tháng trước,Quán deco đẹp món ăn hợp khẩu vị ngon nhân viên phục vụ nhiệt tình
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Tuấn Anh Mai,5 sao,một tháng trước,Đồ ăn ok ạ nhân viên nhiệt tình
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Phúc Phan,5 sao,4 tháng trước,Đồ ăn ngon và Decor đẹp. Mn dẫn người yêu hay vợ tới để hẹn hò thì tuyệt vời nha.
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Khánh Quách,5 sao,3 tuần trước,Đồ ăn rất ngon. Không khí tuyệt vời. Mấy chị nhân viên nhiệt tình ạ
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",1009_hn Nhipham,5 sao,5 tháng trước,"Đồ ăn ngon hợp khẩu vị lắm ạ, set up chụp hình lên đẹp dễ thương, yên tĩnh lãng mạn, bạn mình thích lắm, nói chung tuỵt ạ 🫰🏻 10 điểm …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Vương Thuỳ,5 sao,2 tháng trước,"không gian ở đây rất là xinh luôn nha, rất riêng tư và ấm áp phù hợp để hẹn hò vào những dịp đặc biệt, đáng để trải nghiệm nhé"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nguyễn Võ Như Huỳnh,5 sao,3 tháng trước,"Phục vụ tốt, không gian đẹp riêng tư, nhiệt tình chu đáo, đồ ăn ngonnnlamws rcm cho mấy bạn mún hẹn hò ở đây nha"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Nguyen My,5 sao,2 tuần trước,"Quán ấm cúng đồ ăn ngon lém, tổ chức sinh nhật hoặc kỉ niệm ở đây cũng riêng tư nữa 🥰 …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Ngọc Anh Nguyễn,5 sao,một tuần trước,"Đồ ăn ngon, decord đẹp, nhân viên quán nhiệt tình thân thiện"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",thi trúc,5 sao,một tháng trước,"Đi hẹn hò hay sinh nhật ghé Mr.saigon là sự lựa chọn đúng đắn lun í. Đồ ăn hợp khẩu vị, chị nhân viên nhiệt tình chụp ảnh dùm mình siu ưng luôn. Tóm lại nên ghé nha mụi ngừi"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Hải Yến Nguyễn,5 sao,một tháng trước,"Đồ ăn ngon, không gian đẹp, nhân viên nhiệt tình"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Pii Nguyễn,5 sao,một tháng trước,Không gian từng tầng decor khác nhau. Đồ ăn oki. Nhân viên phục vụ chu đáo
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Toàn Nguyễn,5 sao,một tháng trước,"Không gian tuyệt vời , đồ ăn ngon , các bạn nên đến trải nghiệm sẽ thấy thú vị và lãng mạn"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Kiệt Chí,5 sao,3 tháng trước,"Đồ ăn ngon , không gian ấm cúng , nhân viên nhiệt tình thân thiện . Một nơi lý tưởng để hẹn hò"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Lê Thị Thuỳ Thuỷ,5 sao,3 tuần trước,"Đồ ăn ngon, không gian ấm cúng, nhân viên nhiệt tình hỗ trợ còn chụp ảnh in ra khung cho khách nữa."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Thảo LTP,5 sao,4 tháng trước,"Không gian đẹp, kiểu Âu Mỹ, phù hợp cho hẹn hò, giá cả cũng khá mềm. Quán có bán nhiều set đi kèm hoa và bánh rất xinh."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Thien Nguyen,5 sao,một tháng trước,"Đồ ăn theo mình cảm thấy khá hợp khẩu vị, không gian đẹp, yên tĩnh phù hợp cho các bạn thích sự riêng tư nhé!!"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Thành Tài Phạm Lê,5 sao,2 tuần trước,"đồ ăn ngon
không gian đẹp thích hợp là nơi hẹn hò"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Thanh Bao,5 sao,2 tuần trước,Phục vụ nhiệt tình nhân viên dễ thương trang trí đẹp đã quay lại lần 2 và sẽ quay lại ạ
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Lâm Phúc,5 sao,một tháng trước,"Quán đẹp không gian rộng rãi mát mắc rẻ quá đi
Đồ ăn ngon rất vừa miệng
sẽ ủng hộ lại lần sauuu ạ"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Gia Ân Ngô,5 sao,một tháng trước,"Quán decor siêu xinh, bò ngon, ko gian hẹn hò sn cho gđ nhỏ hay cặp đôi hẹn hò rất ok"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Lẹ Dương,5 sao,2 tháng trước,"Đồ ăn rất ngon, phục vụ rất nhiệt tình đáng để trãi nghiệm"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Quỳnh Anh,5 sao,5 tháng trước,"Quán decor tiệc giúp mình rất dễ thưn, đồ ăn cũng khỏi chê, phù hợp cho các couple đi date. Hôm trước mình đi với bạn mình thì trông khá lạc quẻ :v nhưng mà thôi kệ"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Vy Thúy,5 sao,2 tháng trước,"đồ ăn ngon, nv dễ thương, không gian chill và riêng tư, đẹp 🥰 …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Duong Hoai Tam,5 sao,6 tháng trước,"Không gian quán sang trọng, đẹp, lịch sự. Món ăn âu ngon vừa vị. Decor nhiều phong cách khác nhau, đẹp đẻ, vào đây chỉ có mãi mê chụp ảnhp"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Vân Lê,2 sao,4 tháng trước,"Mình vừa ghé thăm quán vào cuối tuần vừa rồi với hy vọng có một bữa tối thư giãn, nhưng tiếc là trải nghiệm thực tế lại khá thất vọng. …"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Biển Bùi Quang,5 sao,5 tháng trước,"Đồ ăn ngon, không gian đẹp, mọi người nên đến trải nghiệm"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Oanh Nguyen,5 sao,một tháng trước,"10 điểm không có nhưng ạ. Mình rất hài lòng về bữa tối ăn SN tại đất. Set 499k 2 người ăn no cả bụng, không gian riêng tư, decor đẹp mắt, chụp hình thoải mái. Cảm ơn Mr Saigon nhé."
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Yến Lê,5 sao,một tháng trước,"Không gian quán riêng tư , đồ ăn ngon hợp khẩu vị , nhân viên hỗ trợ nhiệt tình , đặc biệt chụp ảnh đẹp . ❤️ background đẹp huyền bí"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Truc Pham,5 sao,6 tháng trước,"Không gian đẹp, nhân viên hỗ trợ nhiệt tình, chụp ảnh đẹp. Recommend mn ghé tiệm trải nghiệm❤️✨"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",Iris Nguyễn,5 sao,3 tuần trước,"Thức ăn ngon, phục vụ tốt, không gian sang trọng, phù hợp hẹn hò riêng tư"
"Mr.Saigon - Mì Ý, Salad Sài Gòn - Lê Lai",phú trương,5 sao,4 tháng trước,"Đồ ăn rất okila , nhân viên phục vụ nhiệt tình , không gian quán đẹp , nên trải nghiệm"
Thức Coffee,Tuyen Lam,4 sao,một tháng trước,"Mình ghé quán vào buổi tối, không gian khá rộng, phù hợp để ngồi làm việc/tán gẫu/đọc sách. …"
Thức Coffee,Tư Quốc,3 sao,5 tháng trước,"Không gian quán rộng rãi, có 2 tầng lầu phù hợp với các bạn sinh viên muốn họp nhóm. Có không gian bên trong và ngoài. Tuy nhiên nước pha chế chưa ngon , ngọt nhiều . Mình ngồi tầng 1 đến 9h40 thì nhân viên dọn dẹp bàn và kéo ghế gây ra tiếng động rất là khó chịu."
Thức Coffee,Vũ,4 sao,3 tháng trước,"Nước ngon.
Không gian khá rộng, mát mẻ.
Giá hơi cao so với mặt bằng Gò Vấp.
Dịch vụ ổn."
Thức Coffee,Nhật Minh Nguyễn,5 sao,6 tháng trước,"Thức Coffee Gò Vấp là một quán cà phê kiểu chill chill mà tôi khá ưng. Không gian quán rộng rãi, thoáng mát, có cả tầng trệt và lầu, decor kiểu nhẹ nhàng nhưng vẫn có nét riêng, khá hợp để ngồi làm việc hoặc tụ tập bạn bè tám chuyện. Quán …"
Thức Coffee,Nhât Tiên Trương,5 sao,8 tháng trước,Từ hồi sinh viên mình đã biết đến thức ở quận 1. Hôm nay có dịp ghé qua tuyến đường Nguyễn Thái Sơn và hẹn gặp 1 người bạn ở quán. Không gian thoải mái & đồ uống ngon
Thức Coffee,Trung Bảo Nguyễn,1 sao,2 tháng trước,"Wifi siêu tệ
Cà phê và nước giá cao
Ai muốn ghé thì thôi tạt qua 2Land bên cạnh cho r, ngồi  làm việc mà ức chế phải …"
Thức Coffee,LÊ NAM,2 sao,8 tháng trước,"Đồ uống bình thường
Khu vực dành cho các bạn chạy deadline làm việc mà quầy bar hơi ồn.
Mình và bạn mình có hỏi lên trên lầu để ngồi làm việc cho đỡ ồn thì nhân viên có …"
Thức Coffee,Hai Thiên Niên Kỷ,3 sao,một tháng trước,"Từng là khách quen của quán nhưng chắc sẽ không ghé lại nữa vì một lý do wifi quá tệ. Đi lần nào cũng rớt mạng, không bắt được wifi. Chắc không thể ghé quá được r"
Thức Coffee,Lee Nguyen,5 sao,3 tháng trước,"Góp ý chân thành cho toàn chuỗi Thức Coffee và cả những thương hiệu khác rằng muốn giảm bớt chi phí cho quán thì hãy dặn dò nhân viên điều chỉnh máy lạnh trong quán một cách cân đối, khách đông mở lạnh nhiều, khách vắng thì tăng nhiệt độ …"
Thức Coffee,Hoàng Minh Quân,5 sao,2 năm trước,"Quán mở suốt đêm, cafe và các món nước ở đây cũng ổn, hỗ trợ thanh toán nhiều app khác nhau, thuận tiện cho việc trả tiền của khác. Quán có 2 tầng - tầng trệt và tầng 1 (WC ở tầng 1, khá sạch sẽ) tầng 1 cũng khá rộng có ban công. Không gian cả hai tầng đều ổn phù hợp cho việc học, họp nhóm (do có bàn dài) nhưng nên nói chuyện nhỏ."
Thức Coffee,Nguyễn Thị Phương Uyên,1 sao,6 tháng trước,Nước rất dở decor không đẹp mà thái độ nhân viên từ quầy oder tới phục vụ đều chán
Thức Coffee,Ngọc Tờ Rần,4 sao,2 tháng trước,"Nhân viên, bảo vệ dễ thương, cà phê đậm quá so với mình :))) mình gọi bạc xĩu, giá hơi chát nhưng quán decor chill, đẹp, rủ bạn bè việc nhóm rất hợp"
Thức Coffee,Quan Quoc Nhan - Viet Nam (QQN),4 sao,5 năm trước,"1/ vị trí
Quán nằm ngay mặt tiền đường nên rất dễ tìm thấy. Gần chợ Gò Vấp sắp đến chợ thuộc đường Nguyễn Thái Sơn …"
Thức Coffee,Nguyen Truc,5 sao,một năm trước,"Quán style làm việc, bàn ghế cũng hợp để ngồi làm việc, nhiều bàn và ổ điện đủ 2-3 chấu.
Nước uống order tại quầy và nv bưng đến, vị thì tạm ổn, mức giá này thì vừa phải …"
Thức Coffee,An Hoàng,5 sao,2 năm trước,"Đồ uống của quán tạm ổn, không gian có tầng trệt và trên lầu, trên lầu nếu ngồi ngoài thì hơi nóng,  mình đến chủ yếu là làm việc vs học tập, có bàn lớn phù hợp cho học nhóm."
Thức Coffee,Thanh Nhat Huynh,5 sao,một năm trước,"Mình nói chung thì tuyệt vời trên mọi phương diện ạ, nhưng riêng điểm này mình chưa ưng lắm ở cho nhánh này là nhiều nơi ổ điện hơi lỏng chốt quá, mình rất hay chạy deadline và rất thíc không gian này vì nó phù hợp với mình và khiến tâm …"
Thức Coffee,Phúc Bùi,1 sao,một tháng trước,"wifi yếu
máy lạnh nóng nực, kêu nhân viên không chỉnh sửa
toilet siêu dơ …"
Thức Coffee,Đồng Trần,3 sao,5 năm trước,Lâu rồi mình ko viết bình luận trên foody nhưng nay phải lên cmt. Đầu tiên mình review về đồ uống và bánh: vị vẫn ok như lần trước mình uống (chắc cũng cách đây hơn 1 năm). Lý do mình ít khi ra quán (dù chi nhánh này sát nhà lun) là do quán …
Thức Coffee,namtrung tran,2 sao,4 tháng trước,"Mình rất ngại đánh giá thấp nhưng lần này phải làm, lúc 12h tối hôm nay ở lầu 1 có bạn nam lên dọn bàn ghế kiểu xắp xếp ngay ngắn lại nhưng bạn lại kéo ghế phát ra âm thanh rầm rầm rất to, lần đầu lúc đó còn khoản 3 bàn có khách thì mình …"
Thức Coffee,Bon Vo,5 sao,9 tháng trước,"Quán rất oke bình dân mọi thứ đều rất rõ ràng, view classic không gian rộng rãi phù hợp với mọi người.
Nhân viên từ cấp thấp tới quản lý nói chuyện rất lịch sự, dịch vụ vậy đối với …"
Thức Coffee,Quỳnh Nguyễn,3 sao,4 tháng trước,"Mình đã đi Thức-Hoa Lan rồi nên đợt này thấy gần nhà có nên đi học bài thử và cảm nhận là wifi yêu vô cùng, nghe nhạc trên ytb thôi mà cũng k nổi nói gì là chạy deadline. Nước thì oke, nhà vệ sinh sạch sẽ, nhưng nước suối thì để dưới quầy …"
Thức Coffee,Bùi Tấn Hải,5 sao,3 năm trước,"Không gian yên tỉnh, thoải mái. Không có khói thuốc thích hợp để học tập làm việc. Quán mở xuyên đêm, nhân viên thân thiện. Bảo vệ nhiệt tình. Quán trang trí cũng đẹp. Chất lượng đồ uống rất ổn. Không phải đợi quá lâu, nhà vệ sinh sạch sẽ, bàn ghế gọn. Hệ thống đèn không mỏi mắt. Chổ để xe rộng rãi. Wifi mạnh không giật lag."
Thức Coffee,Mai Thành Tâm,4 sao,6 năm trước,"Quán rộng thoáng mát, menu đa dạng nhưng chỉ mới thử trà sữa táo nên sẽ thử thêm vào đợt sau. Ngoài ra, nhân viên thân thiện chu đáo. Quán rất thích hợp cho việc học cá nhân và cả làm nhóm"
Thức Coffee,Bao HD,4 sao,5 năm trước,"Mặt tiền Nguyễn Thái Sơn cũng dễ tìm. Giữ xe rộng ngay trước cửa chứa được nhiều xe. Quán rộng. Có không gian trên lầu nữa nhưng nói chung decor không đẹp.
Điểm hay là mở cửa 24h nên có thể hẹn bạn giờ khuya nói chuyện thoải mái, hoặc …"
Thức Coffee,Nhung Trần,1 sao,2 tháng trước,"Họp nhóm làm bài tập mà cái ổ điện nó cứ chập chờn k cắm được, 100 ổ như 1 mong chủ quán khắc phục"
Thức Coffee,Tui là anh trai hugo,5 sao,một tháng trước,"Nhân viên thân thiện nhiệt tình,  chị Quản lý( Phương Trang) siêu đáng iu ❤️❤️"
Thức Coffee,NONE DIAMOND,4 sao,6 năm trước,"Quán nằm ngay mặt tiền đường Nguyễn Thái Sơn nhưng ko bị bụi bặm và nắng nóng làm ảnh hưởng,vào bên trong thoáng mát sạch sẽ. Thường ko quá đông khách,chỗ ngồi ko sát nhau nên ko sợ ồn ào ,trừ những lúc bất chợt có nhóm đông người tụ tập …"
Thức Coffee,nguyen de,4 sao,6 năm trước,"Khá yên tĩnh, thích hợp cho những ai cần không gian để học hành và làm việc, giá cả vừa phải. Quán có thiết kế theo phong cách xưa, có khu dành riêng cho những người không thích máy lạnh giống mình. Internet cũng khá ổn định. Good."
Thức Coffee,Nguyễn Văn Kim Hồng,5 sao,3 năm trước,"Đi từ lúc còn học đại học, sau 4 năm quay lại Thức, ngoại trừ không gian được thêm một số vật phẩm trang trí và có thêm các hình thức thanh toán, cách bố trí bàn ghế, phong cách phục vụ, chất lượng nước uống của gần như không có gì thay đổi."
Thức Coffee,phuoc nguyen,5 sao,5 tháng trước,"Chỗ ngồi thoáng mát, cà phê ngon"
Thức Coffee,Phương Nam Đặng,5 sao,một năm trước,"Tôi là 1 khách quen đã nhiều năm tại đây , Thức Coffee Nguyễn Thái Sơn
Đồ uống ngon và không gian ok
Hôm nay đến thì các bạn làm chậm quá …"
Thức Coffee,Mì Chua Cay,5 sao,2 năm trước,"Đầu tiền về chỗ đỗ xe thì mình thấy khá là oke, tới bảo vệ dắt ghi giấy khá là nhiệt tình. Không gian quán tuy không rộng lắm nhưng khá là okeyla, thoáng nhiều không gian. Mình tới đây oder ly cà phê sữa uống khá là được, vì mình là sinh …"
Thức Coffee,Dương Quảng Võ H,1 sao,5 tháng trước,"Quán tệ hơn những ngày mới quá nhiều. Nước lọc phải tự phục vụ, ổ điện thì lỏng lẻo. Thất vọng thật sự"
Thức Coffee,Thanh Tung Nguyen,1 sao,Thời gian chỉnh sửa: 4 năm trước,"Quán càng ngày càng tệ trong khâu quản lý và giữ xe. Săp xếp, nhận bàn không khoa học dẫn đến quán còn chỗ nhưng sẵn sàng từ chối khách do nhân viên giữ xe và quản lý quá lười để sắp xếp xe và bàn."
Thức Coffee,binhduong chothuexetai,5 sao,một năm trước,"Đồ uống okie, lâu lâu có cv thức khuya ra ngồi ổn, máy lạnh, không giang thoáng"
Thức Coffee,kha minh,1 sao,6 tháng trước,"Không gian yên tĩnh,có dán biển “vui lòng kéo ghế nhẹ tay”
Nhưng nhân viên lên dọn dẹp thì kéo đùng đùng . Rất mệt tai"
Thức Coffee,Ngọc Bích,1 sao,2 năm trước,"Quán yên tĩnh, mn vào học tập làm việc mà đc cái Nhân viên nói chuyện giỡn hớt ồn hơn cái chợ, chửi thề vô tư nữa chứ. Chẳng hiểu kiểu gì 🙂 …"
Thức Coffee,Truc Nguyen,5 sao,một năm trước,"Nước không được ngon nhưng mà được cái nhân viên GIA BẢO dễ thương, nhiệt tình thấy xợ 😍 …"
Thức Coffee,Trang Trần,1 sao,6 tháng trước,"Hôm nay lúc tôi vô thì tôi có mang thức ăn vào, nv bảo phòng máy lạnh không được ăn thì tôi okk tôi ra ngoài ăn. Ăn xong tôi lên lầu thì lầu ko có máy lạnh? Có một bạn nhân viên còn thái độ với tôi ra mặt nữa á, và cái tui khó chịu là một …"
Thức Coffee,Leo Pham Trinh,5 sao,một năm trước,"Không gian quá ổn và thoải mái.
Phù hợp để ngồi làm việc, thư giãn"
Thức Coffee,Khanh Phương,1 sao,một tháng trước,"Trải nghiệm tồi tệ. Nước dở, quán dơ, máy lạnh nóng, mạng chậm."
Thức Coffee,Tiến Ngô,4 sao,6 năm trước,Không gian thoáng mát. Quán có nước uống ngon. Nhạc mở nhẹ nhàng và tinh tế. Quán tuy có lúc đông nhưng đa phần không ồn ào như quán khác
Thức Coffee,Quang Tú Trịnh,1 sao,2 năm trước,Bảo vệ ngồi chỉ tay thái độ với khách!!! Dịch vụ kém. Khuyến khích đi 1 2 người chứ ko đi nhiều
Thức Coffee,Thanh Trúc,5 sao,2 năm trước,Đây là quán overnight chạy deadline yêu thích nhất những tháng gần đây của mình. Nước ngon không gian mát mẻ nhà vệ sinh thơm sạch có gương to. Nhân viên dễ thương nhiệt tình! Tầm 1h đêm là mọi người sẽ phải xuống tầng trệt tuy nhiên mình …
Thức Coffee,Ngoc Chu,5 sao,2 năm trước,"Uống rộng, phong cách nhẹ nhàng, cổ điển. Thức uống mình thấy khá ngon. Không gian tương đối yên tĩnh, thích hợp làm việc."
Thức Coffee,Đỗ Ngọc Duy,4 sao,7 năm trước,"Phục vụ lịch sự nhiệt tình, đồ uống cũng ngon, không gian quán đẹp. Nhân viên trông xe chưa dc ok lắm..."
Thức Coffee,Lê Thanh Tiềm,5 sao,6 năm trước,"Không gian đẹp, đồ uống ok. Nhưng mà giá hơi mắc tí, nhưng mà ok á ^^"
Thức Coffee,Thục Trinh Hồ,5 sao,8 năm trước,"Cực thích lemon black tea ở Thức, chua vừa phải, ngọt vừa đủ (vì bản thân mình là người thích đồ chua nên rất thích) có vị thơm đặc trưng. Quán mở xuyên đêm nên ko cần lo giờ giấc đóng cửa, chỉ có điều là quá hơi đông và ồn ào. Mình đến đây đúng dịp black friday nên được giảm giá 30% nên thấy đồ uống đã rẻ lại càng rẻ hơn."
Thức Coffee,Huỳnh Lý,1 sao,6 tháng trước,Quán ko mở máy lạnh cho tầng 1. Ngồi từ 9h sáng đến 14h nhân viên lên nhìn rồi đi xuống.
Thức Coffee,Nam Phan,5 sao,một năm trước,"Nhân viên siêu siêu dễ thương, vui vẻ, nhiệt tình.
Đồ uống lên nhanh."
Nhà hàng Vườn Cau 2,Hieu Vo,5 sao,2 tháng trước,"Cuối tuần vừa rồi mình ghé NHÀ HÀNG VƯỜN CAU 2 (171D Nguyễn Thái Sơn, Gò Vấp) – và thật sự phải nói là tuyệt vời luôn đó cả nhà ơi! 😋 …"
Nhà hàng Vườn Cau 2,Minh Nguyễn Anh,5 sao,3 tháng trước,"Mình vừa ghé Vườn Cau 2 – Nguyễn Thái Sơn và thật sự rất ấn tượng, hoàn toàn xứng đáng 5 sao! Không gian quán rộng rãi, thoáng mát, nhiều cây xanh đúng như tên gọi nên tạo cảm giác gần gũi, dễ chịu. Thiết kế mang phong cách sân vườn, bàn …"
Nhà hàng Vườn Cau 2,Linhh Nm,5 sao,3 tháng trước,"Đồ ăn ngon, đa dạng lựa chọn. Nhân viên phục vụ nhiệt tình, không gian tầng thượng thoáng đãng mát mẻ"
Nhà hàng Vườn Cau 2,Thuy Mai,5 sao,2 tuần trước,"Món ăn ngon vừa miệng, phục vụ tận tình chu đáo, rất đáng để đến nha"
Nhà hàng Vườn Cau 2,Huệ Trịnh thị,5 sao,3 tháng trước,"Mấy người bạn rủ đến nhà hàng ăn sinh nhật đứa bạn, khung cảnh đẹp, phục vụ nhiệt tình, món ăn hợp khẩu vị"
Nhà hàng Vườn Cau 2,Yến Duyên Trần,5 sao,một tháng trước,"Thức ăn ngon, giá hợp lý!!  Mọi người nên ghé ăn nhé!!!"
Nhà hàng Vườn Cau 2,TRONG CAO BUI,5 sao,Thời gian chỉnh sửa: 3 tuần trước,"Nhà hàng vườn cau 2, ngay ngã tư đường Dương Quảng hàm, nguyễn thái sơn, Khung cảnh đẹp, thoáng mát, thức ăn ngon, phục vụ nhiệt tình, dịch vụ xứng tầm, giá trị đích thực hiện nay."
Nhà hàng Vườn Cau 2,Bích Thuận Trương,5 sao,3 tháng trước,"Vô tình được biết đến quán, ghé ăn thử cùng gia đình và đặt bàn nhân dịp họp mặt.
Về lễ tân, chú bảo vệ: Nhiệt tình, dắt tận phòng …"
Nhà hàng Vườn Cau 2,Ongnoi Sydney,5 sao,3 tháng trước,"Món ăn ngon
Giá cả hợp lí
Không gian thoải mái, đẹp
Nhân viên nhiệt tình"
Nhà hàng Vườn Cau 2,Bảo Yến,5 sao,3 tuần trước,"Dịch vụ tốt, các bạn nhân viên nhiệt tình, món ăn 10 điểm"
Nhà hàng Vườn Cau 2,huyen nguyen,5 sao,3 tháng trước,"món ăn ngon, phong cảnh đẹp, phục vụ nhiệt tình chu đáo"
